conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version,onset_lat,onset_lon,onset_loc,onset_loc_prec,onset_loc_sovereignty,common_name,start_date2_changed,start_prec2_changed,coder,coder_remarks,year_diff,onset2,onset3,onset4,onset5,onset6,onset7,onset8,onset9,primary_onset,,
328,"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),148,,Government of Vietnam (North Vietnam),150,,1,Common Border,1975,1,0,2,1975-05-01,1,1975-12-31,5,0,,,811,,816,,"811, 816",3,25.1,9.313,103.491,"(9.3133, 103.4914)",5,,Cambodia Vietnam Border Clashes 1975,0,0,Divya Saikumar,"See working doc. Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
329,Ethiopia,Government of Ethiopia,97,,Ogaden Liberation Front,1056,,1,Ogaden,1964,1,0,3,1964-01-11,2,1964-01-11,2,1,1964-12-31,,530,,,,530,4,25.1,6.661,43.791,"(6.6611, 43.7908)",4,Ethiopia,Ogaden Insurgency (1964 Ethiopian-Somali Border War),0,0,Anna Stravato,This was highlighted in purple in v_1,-10,1,1,1,1,1,1,1,1,1,,
329,Ethiopia,Government of Ethiopia,97,,WSLF,496,,1,Ogaden,1976,1,0,3,1964-01-11,2,1976-10-31,3,0,,,530,,,,530,4,25.1,7.789,41.517,"(7.7889, 41.5169)",6,Ethiopia,Ogaden Insurgency ,0,0,Anna Stravato,,12,1,1,1,1,1,1,1,1,0,,
329,Ethiopia,Government of Ethiopia,97,,AIAI,542,,1,Ogaden,1993,1,1,3,1964-01-11,2,1993-10-13,1,0,,,530,,,,530,4,25.1,7.667,42.833,"(7.6667, 42.8333)",1,Ehthiopia,Ogaden Insurgency,0,0,Anna Stravato,,10,1,1,1,1,1,1,1,1,0,,
329,Ethiopia,Government of Ethiopia,97,,"AIAI, ONLF","497, 542",,1,Ogaden,1996,1,1,3,1964-01-11,2,1996-08-09,2,1,1996-12-31,,530,,,,530,4,25.1,7.000,44.000,"(7.0000, 44.0000)",4,Ethiopia,Ogaden Insurgency,0,0,Anna Stravato,,2,1,0,0,0,0,0,0,0,0,,
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,Ogaden,1998,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,25.1,7.000,44.000,"(7.0000, 44.0000)",4,Ethiopia,Ogaden Insurgency,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,East Timor,1975,2,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,25.1,-8.556,125.580,"(-8.5561, 125.5797)",2.1,Timor-Leste,Indonesian invasion of Timor-Leste,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,East Timor,1992,1,1,3,1975-12-07,1,1992-12-15,2,1,1992-12-15,,850,,,,850,3,25.1,-8.838,125.597,"(-8.8380, 125.5972)",2.1,Indonesia,Indonesian invasion of Timor-Leste,0,0,Divya Saikumar,"Google Earth says the location is in Timor Leste, but the original dataset says Indonesia.",4,1,1,1,0,0,0,0,0,0,,
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,East Timor,1997,1,1,3,1975-12-07,1,1997-05-31,1,0,,,850,,,,850,3,25.1,-8.567,125.567,"(-8.5667, 125.5667)",4,Indonesia,Indonesian invasion of Timor-Leste,0,0,Divya Saikumar,,5,1,1,1,1,0,0,0,0,0,,
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1975,1,0,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,25.1,27.247,-10.416,"(27.2472, -10.4164)",5,Western Sahara/Morocco,Western Sahara War,0,0,Divya Saikumar,Jdiriya is a settlement so I coded this as a fuzzy border region (5),-10,1,1,1,1,1,1,1,1,1,,
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,1977,1,0,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,25.1,,,,,Mozambique ,Mozambican Civil War,0,0,Divya Saikumar,Cannot find information about this conflict,-10,1,1,1,1,1,1,1,1,1,,
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,2013,1,1,3,1977-12-31,6,2013-10-12,1,0,,,541,,,,541,4,25.1,-19.212,34.725,"(-19.2116, 34.7249)",1,Mozambique ,Mozambican Civil War,0,0,Divya Saikumar,,21,1,1,1,1,1,1,1,1,0,,
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,2016,1,1,3,1977-12-31,6,2016-04-10,1,1,2016-11-07,,541,,,,541,4,25.1,-17.594,33.267,"(-17.5936, 33.2667)",2.1,Mozambique ,Mozambican Civil War,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
332,Mozambique,Government of Mozambique,100,,ASWJ,7032,,2,,2018,1,1,3,1977-12-31,6,2018-07-10,1,0,,,541,,,,541,4,25.1,-10.590,40.341,"(-10.5896, 40.3406)",1,Mozambique ,Mozambican Civil War,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
333,Afghanistan,Government of Afghanistan,130,,PDPA,291,,2,,1978,2,1,3,1975-07-02,6,1978-04-27,1,0,,,700,,,,700,3,25.1,34.465,69.119,"(34.465, 69.1192)",5,Afghanistan,Saur Revolution,0,0,Divya Saikumar,It is difficult to pinpoint the actual location of the 25th death but this is an estimate.,-10,1,1,1,1,1,1,1,1,1,,
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1974,1,0,2,1974-01-19,1,1974-01-19,2,1,1974-12-31,,710,,816,,"710, 816",3,25.1,16.449,111.717,"(16.4494, 111.7169)",7,China,Battle of the Paracel Islands,0,0,Divya Saikumar,"This is estimated to be around 25 deaths, but it is not confirmed. Estimated to be on January 19th, not the 20th",-10,1,1,1,1,1,1,1,1,1,,
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1978,1,0,2,1974-01-19,1,1978-12-31,5,0,,,710,,816,,"710, 816",3,25.1,23.351,105.351,"(23.3506, 105.3508)",5,China-Vietnam Border,Battle of Paracel Islands (Sino-Vietnamese Border Dispute),0,0,Divya Saikumar,These coordinates were pulled from Google Earth. Specific date was not found.,4,1,1,1,0,0,0,0,0,0,,
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1983,1,1,2,1974-01-19,1,1983-12-31,5,0,,,710,,816,,"710, 816",3,25.1,23.351,105.351,"(23.3506, 105.3508)",5,China-Vietnam Border,Battle of Paracel Islands (Conflict between Vietnam and China),0,0,Divya Saikumar,"There are many conflicts that could have contributed to the first 25 deaths, but 1983 does not have anything in particular. There were mainly border skirmishes started by both sides. Chinese shellings were mainly near the Yunnan and Guanxi provinces of the Sino-Vietnam border.",2,1,0,0,0,0,0,0,0,0,,
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1986,1,1,2,1974-01-19,1,1986-12-31,5,0,,,710,,816,,"710, 816",3,25.1,22.724,104.892,"(22.7239, 104.8919)",3,Vietnam,Battle of Paracel Islands (Conflict between Vietnam and China),0,0,Divya Saikumar,"Only some border skirmishes with little detail. Chinese were accused of shelling 35,000 in Vị Xuyên district. Source was Wikipedia, not sure if I should redo this",2,1,0,0,0,0,0,0,0,0,,
335,India,Government of India,141,,TNV,305,,1,Tripura,1979,1,0,3,1979-07-09,1,1979-12-31,5,0,,,750,,,,750,3,25.1,24.000,92.000,"(24, 92)",4,India,Tripura Independence Movement,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
335,India,Government of India,141,,ATTF,306,,1,Tripura,1992,1,0,3,1979-07-09,1,1992-10-12,1,1,1992-12-31,,750,,,,750,3,25.1,24.000,92.000,"(24, 92)",4,India,Tripura Independence Movement,0,0,Divya Saikumar,,4,1,1,1,0,0,0,0,0,0,,
335,India,Government of India,141,,"ATTF, NLFT","306, 307",,1,Tripura,1997,1,0,3,1979-07-09,1,1997-06-10,1,1,1997-11-07,,750,,,,750,3,25.1,23.917,91.500,"(23.9167, 91.5)",3,India,Tripura Independence Movement (Conflict between NLFT/ATTF and India),0,0,Divya Saikumar,,5,1,1,1,1,0,0,0,0,0,,
335,India,Government of India,141,,NLFT,307,,1,Tripura,1999,1,0,3,1979-07-09,1,1999-09-26,1,0,,,750,,,,750,3,25.1,23.500,91.667,"(23.5, 91.6667)",3,India,Tripura Independence Movement (Conflict between NLFT/ATTF and India),0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
336,Nicaragua,Government of Nicaragua,14,,FSLN,758,,2,,1977,1,0,3,1974-12-27,2,1977-10-10,1,0,,,93,,,,93,5,25.1,11.970,-86.089,"(11.9703, -86.0886)",5,Nicaragua,Sandinista National Liberation Front Revolution,0,0,Divya Saikumar,"Sandistas hit many National Guard Posts, but the exact location of those posts are unknown. Coordinates given are for Masaya, 1 city of many that were attacked at once in 1977",-10,1,1,1,1,1,1,1,1,1,,
336,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,1982,1,1,3,1974-12-27,2,1982-04-17,1,0,,,93,,,,93,5,25.1,13.897,-86.210,"(13.8972, -86.2100)",1,Nicaragua,The Contra and Anti-Contra War Campaign,0,0,Divya Saikumar,"These are the coordinates for La Danta, Nicaragua. Since there are many “La Danta” names in Nicaragua, this is the best approximation I can make. However, it is possible they were referring to a different “La Danta”. Conflicts seemed to have begun in December 1981, so I counted the deaths from then. ",3,1,1,0,0,0,0,0,0,0,,
337,Somalia,Government of Somalia,95,,SSDF,499,,2,,1982,1,0,3,1982-01-18,1,1982-12-31,5,0,,,520,,,,520,4,25.1,7.031,47.017,"(7.0314, 47.0169)",2.2,Somalia,Ethiopian Invasion of Somalia (with SSDF),0,0,Divya Saikumar,"A Somali communique said 15 Ethiopians were killed and DSSF said they killed 220 Somali government troops in a battle to take a highway in Goldogob. Sources that have more information are from Wikipedia, not sure if I should cite/add these. Deaths happened in mid-July",-10,1,1,1,1,1,1,1,1,1,,
337,Somalia,Government of Somalia,95,,SNM,500,,2,,1986,1,0,3,1982-01-18,1,1986-03-03,2,0,,,520,,,,520,4,25.1,,,,,,,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
337,Somalia,Government of Somalia,95,,SRRC,504,,2,,2001,1,1,3,1982-01-18,1,2001-05-12,2,0,,,520,,,,520,4,25.1,2.067,45.367,"(2.0667, 45.3667) ",1,Somalia,Ethiopian Invasion of Somalia (with SRRC),0,0,Divya Saikumar,,5,1,1,1,1,0,0,0,0,0,,
337,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,Government of Eritrea,2,,2006,1,1,4,1982-01-18,1,2006-10-24,1,0,,,520,530,,531,520,4,25.1,1.083,42.583,"(1.0833, 42.5833)",1,Somalia,Ethiopian Invasion of Somalia (with ARS/UIC & Eritrea),0,0,Divya Saikumar,,4,1,1,1,0,0,0,0,0,0,,
338,Iran,Government of Iran,114,,MEK,308,,2,,1979,1,0,3,1972-08-13,1,1979-12-31,5,0,,,630,,,,630,2,25.1,37.042,49.097,"(37.0424, 49.097)",6,Iran,Iranian Revolution,0,0,Divya Saikumar,Deaths were via Government of Iran but not explicitly against MEK,-10,1,1,1,1,1,1,1,1,1,,
338,Iran,Government of Iran,114,,MEK,308,,2,,1986,1,1,3,1972-08-13,1,1986-12-31,5,0,,,630,,,,630,2,25.1,35.722,51.334,"(35.7217, 51.3344)",6,Iran,Iranian Revolution (Saddam Hussein involvement in MEK),0,0,Divya Saikumar,"While the bombing in Tehran on Aug 19th 1986 can't be definitively attributed to MEK (also known as the People's Mujahedeen Organization, PMOI, or MKO), MEK's guerrilla activity was active in this area in 1986, so it makes sense that this attack could have been them. However, the MEK denied responsibility for this attack.
This is the most likely record of deaths from anti-Iranian government guerrilla activity in 1986 that I can find, so I think this is the conflict that the data set is referring to, but there's no way to be sure",4,1,1,1,0,0,0,0,0,0,,
338,Iran,Government of Iran,114,,MEK,308,,2,,1991,1,1,3,1972-08-13,1,1991-04-03,3,1,1991-04-03,,630,,,,630,2,25.1,34.103,45.509,"(34.1025, 45.5089)",5,Iran,Iranian Revolution,0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
338,Iran,Government of Iran,114,,MEK,308,,2,,1993,1,1,3,1972-08-13,1,1993-04-09,1,1,1993-12-11,,630,,,,630,2,25.1,34.103,45.509,"(34.1025, 45.5089)",5,Iran,Iranian Revolution,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
338,Iran,Government of Iran,114,,MEK,308,,2,,1997,1,1,3,1972-08-13,1,1997-02-18,1,1,1997-11-02,,630,,,,630,2,25.1,29.496,60.863,"(29.4964, 60.8628)",1,Iran,Iranian Revolution,0,0,Divya Saikumar,,4,1,1,1,0,0,0,0,0,0,,
338,Iran,Government of Iran,114,,MEK,308,,2,,1999,1,1,3,1972-08-13,1,1999-11-25,1,0,,,630,,,,630,2,25.1,31.320,48.669,"(31.3203, 48.6692)",1,Iran ,Iranian Revolution,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
338,Iran,Government of Iran,114,,PJAK,309,,2,,2005,1,1,3,1972-08-13,1,2005-08-07,1,0,,,630,,,,630,2,25.1,37.553,45.076,"(37.5528, 45.0759)",4,Iran,Iranian Revolution,0,0,Divya Saikumar,,4,1,1,1,0,0,0,0,0,0,,
338,Iran,Government of Iran,114,,PJAK,309,,2,,2018,1,1,3,1972-08-13,1,2018-07-20,1,0,,,630,,,,630,2,25.1,35.458,46.342,"(35.4583, 46.3417)",1,Iran,Iranian Revolution,0,0,Divya Saikumar,,7,1,1,1,1,1,1,0,0,0,,
338,Iran,Government of Iran,114,,Jaish al-Adl,4364,,2,,2023,1,1,3,1972-08-13,1,2023-12-15,1,0,,,630,,,,630,2,25.1,26.237,61.399,"(26.2368, 61.3990)",1,Iran,Iranian Revolution,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
339,Iran,Government of Iran,114,,APCO,311,,1,Arabistan,1979,1,0,3,1979-05-30,1,1979-05-31,1,0,,,630,,,,630,2,25.1,31.436,49.041,"(31.4358, 49.0411)",4,Iran,Clashes in Khuzestan,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
340,Saudi Arabia,Government of Saudi Arabia,122,,JSM,312,,2,,1979,1,0,3,1979-11-20,1,1979-11-20,1,1,1979-12-04,,670,,,,670,2,25.1,21.424,39.825,"(21.4239, 39.825)",1,Saudi Arabia,The Siege of the Grand Mosque,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
341,Liberia,Government of Liberia,79,,Military faction (forces of Samuel Doe),506,,2,,1980,1,0,3,1980-04-12,1,1980-04-12,1,1,1980-04-14,,450,,,,450,4,25.1,6.300,-10.798,"(6.3003, -10.7980)",1,Liberia,Liberian coup d'état,0,0,Divya Saikumar,"Unable to find a source other than Wikipedia that confirms the number dead, but the event dates match",-10,1,1,1,1,1,1,1,1,1,,
341,Liberia,Government of Liberia,79,,NPFL,507,,2,,1989,1,0,3,1980-04-12,1,1989-12-26,1,0,,,450,,,,450,4,25.1,7.224,-8.348,"(7.2239, -8.3475)",1,Liberia,Liberian coup d'état (First Liberian Civil War),0,0,Divya Saikumar,,9,1,1,1,1,1,1,1,1,0,,
341,Liberia,Government of Liberia,79,,LURD,509,,2,,2000,1,0,3,1980-04-12,1,2000-05-31,3,0,,,450,,,,450,4,25.1,7.917,-10.000,"(7.9167, -10)",4,Liberia,Liberian coup d'état (Second Liberian Civil War),0,0,Divya Saikumar,,10,1,1,1,1,1,1,1,1,0,,
342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1978,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,25.1,43.339,-3.008,"(43.3389, -3.0083)",5,Spain,Basque Conflict,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1985,1,0,3,1968-06-07,1,1985-12-23,1,0,,,230,,,,230,1,25.1,,,,,Spain,Basque Conflict,0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1991,1,0,3,1968-06-07,1,1991-06-28,1,1,1991-12-13,,230,,,,230,1,25.1,37.383,-5.973,"(37.3828, -5.9732)",1,Spain,Basque Conflict,0,0,Divya Saikumar,,4,1,1,1,0,0,0,0,0,0,,
343,Tunisia,Government of Tunisia,110,,Résistance Armée Tunisienne,511,,2,,1980,1,0,3,1980-01-27,1,1980-01-28,2,1,1980-01-28,,616,,,,616,4,25.1,34.431,8.776,"(34.4311, 8.7755)",2.1,Tunisia,Gafsa Uprising,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
343,Tunisia,Government of Tunisia,110,,AQIM,539,,2,,2013,1,0,3,1980-01-27,1,2013-10-17,1,0,,,616,,,,616,4,25.1,34.848,9.141,"(34.8477, 9.1414)",1,Tunisia,Gafsa Uprising,0,0,Divya Saikumar,,33,1,1,1,1,1,1,1,1,0,,
344,Gambia,Government of Gambia,71,Government of Senegal,NRC,512,,2,,1981,1,0,4,1981-07-30,1,1981-07-30,1,1,1981-08-05,,420,433,,,420,4,25.1,13.454,16.575,"(13.4542, 16.5753)",2.1,Gambia,Gambian coup d'état attempt,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
345,South Africa,Government of South Africa,102,,ANC,513,,2,,1981,1,0,3,1978-02-01,1,1981-08-07,1,0,,,560,,,,560,4,25.1,,,,,,,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
345,South Africa,Government of South Africa,102,,ANC,513,,2,,1985,1,0,3,1978-02-01,1,1985-06-26,1,0,,,560,,,,560,4,25.1,,,,,,,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
346,"Argentina, United Kingdom",Government of Argentina,26,,Government of United Kingdom,28,,1,Malvinas/Falkland Islands,1982,1,0,2,1982-04-02,1,1982-05-02,1,1,1982-06-14,,160,,200,,"160, 200","1, 5",25.1,-51.796,-59.524,"(-51.7961, -59.5236)",7,The Falkland Islands,The Falklands War/Guerra de las Malvinas,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
347,India,Government of India,141,,PLA,314,,1,Manipur,1982,1,0,3,1979-04-26,1,1982-07-31,3,0,,,750,,,,750,3,25.1,,,,,,Sino-Indian border dispute,0,0,Divya Saikumar,Cannot find information about this conflict,-10,1,1,1,1,1,1,1,1,1,,
347,India,Government of India,141,,UNLF,315,,1,Manipur,1993,1,0,3,1979-04-26,1,1993-12-31,5,0,,,750,,,,750,3,25.1,24.967,93.550,"(24.9667, 93.55)",3,India,Sino-Indian border dispute (Manipur Insurgency),0,0,Divya Saikumar,,5,1,1,1,1,0,0,0,0,0,,
347,India,Government of India,141,,PLA,314,,1,Manipur,1998,1,0,3,1979-04-26,1,1998-12-31,5,0,,,750,,,,750,3,25.1,24.800,93.985,"(24.7995, 93.9851)",2.1,India,Sino-Indian border dispute (Manipur Insurgency),0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
347,India,Government of India,141,,UNLF,315,,1,Manipur,2003,1,0,3,1979-04-26,1,2003-07-21,1,0,,,750,,,,750,3,25.1,24.967,93.550,"(24.9667, 93.55)",3,India,Sino-Indian border dispute (Manipur Insurgency),0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
348,Kenya,Government of Kenya,91,,Military faction (forces of Hezekiah Ochuka),514,,2,,1982,1,0,3,1982-08-01,1,1982-08-01,1,1,1982-08-21,,501,,,,501,4,25.1,,,,,,Kenyan coup attempt,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
349,"Chad, Nigeria",Government of Chad,87,,Government of Nigeria,84,,1,Lake Chad,1983,1,0,2,1983-04-18,1,1983-04-24,1,1,1983-11-01,,483,,475,,"475, 483",4,25.1,,,,,,Chadian-Nigerian War,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
350,"Grenada, United States of America",Government of Grenada,9,,Government of United States of America,3,,2,,1983,1,0,2,1983-10-25,1,1983-10-25,1,1,1983-10-27,,55,,2,,"2, 55",5,25.1,,,,,,Operation Urgent Fury,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1983,1,0,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,25.1,,,,,,Punjab insurgency,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
352,Sri Lanka,Government of Sri Lanka,145,,"LTTE, TELO","320, 321",,1,Eelam,1984,1,0,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,25.1,9.661,80.025,"(9.6614, 80.0253)",2.1,Sri Lanka,Sri Lankan Civil War,0,0,Divya Saikumar,"UCDP says Thikkam, Jaffna but I cannot find the coordinates for this on Google Earth so these are the coordinates for Jaffna",-10,1,1,1,1,1,1,1,1,1,,
352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2003,1,1,3,1975-07-27,1,2003-06-14,1,1,2003-08-09,,780,,,,780,3,25.1,8.575,81.269,"(8.5746, 81.2686)",7,Sri Lanka,Sri Lankan Civil War,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2005,1,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,25.1,7.682,81.733,"(7.6824, 81.7334)",1,Sri Lanka,Sri Lankan Civil War,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
353,Cameroon,Government of Cameroon,83,Government of France,UPC,564,,2,,1960,2,1,4,1960-01-31,4,1960-01-31,4,0,,,471,220,,,471,4,25.1,4.051,9.768,"(4.0508, 9.7678)",2.1,Cameroon,Cameroon War,0,0,Divya Saikumar,"Date is April 7, not January 31. Change made in v_1*",-10,1,1,1,1,1,1,1,1,1,,
353,Cameroon,Government of Cameroon,83,,Military faction (forces of Ibrahim Saleh),515,,2,,1984,1,1,3,1960-01-31,4,1984-04-06,1,1,1984-04-09,,471,,,,471,4,25.1,3.862,11.520,"(3.8617, 11.5200)",2.1,Cameroon,Cameroon War (Cameroonian coup attempt),0,0,Divya Saikumar,,23,1,1,1,1,1,1,1,1,0,,
353,Cameroon,Government of Cameroon,83,Government of Chad,JAS,1051,,2,,2015,1,1,4,1960-01-31,4,2015-01-12,1,0,,,471,483,,,471,4,25.1,11.162,14.012,"(11.1621, 14.0115)",1,Cameroon,Cameroon War (Boko Haram Insurgency),0,0,Divya Saikumar,,31,1,1,1,1,1,1,1,1,0,,
353,Cameroon,Government of Cameroon,83,,JAS,1051,,2,,2020,1,1,3,1960-01-31,4,2020-09-29,1,1,2020-12-16,,471,,,,471,4,25.1,11.005,13.801,"(11.0051, 13.8014)",1,Cameroon,Cameroon War (Boko Haram Insurgency),0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
353,Cameroon,Government of Cameroon,83,,JAS,1051,,2,,2022,1,1,3,1960-01-31,4,2022-08-04,1,0,,,471,,,,471,4,25.1,11.004,13.941,"(11.0035, 13.9411)",1,Cameroon,Cameroon War (Boko Haram Insurgency),0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1984,1,0,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,25.1,37.533,43.370,"(37.5332, 43.3704)",2.2,Turkey,Kurdistan Workers' Party insurgency,0,0,Divya Saikumar,Using UCDP’s information,-10,1,1,1,1,1,1,1,1,1,,
354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2015,1,1,3,1983-05-01,1,2015-07-30,1,0,,,640,,,,640,2,25.1,37.325,42.196,"(37.325, 42.1958)",1,Turkey,Kurdistan Workers' Party insurgency,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
355,"Burkina Faso, Mali",Government of Burkina Faso,78,,Government of Mali,72,,1,Agacher Strip,1985,1,0,2,1985-12-25,1,1985-12-26,2,1,1985-12-31,,439,,432,,"432, 439",4,25.1,13.249,-2.363,"(13.2486, -2.3626)",2.2,Burkina Faso,Agacher Strip War,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
356,"Laos, Thailand",Government of Laos,149,,Government of Thailand,147,,1,Common Border,1986,1,0,2,1982-06-14,1,1986-12-31,5,0,,,812,,800,,"800, 812",3,25.1,17.876,101.627,"(17.8758, 101.6269)",2.2,Thailand,Thai-Laotian Border Conflict,0,0,Divya Saikumar,"*start_date changed to June 14, 1986 (change made in version 1)",-10,1,1,1,1,1,1,1,1,1,,
357,Suriname,Government of Suriname,19,,SLA,760,,2,,1987,1,0,3,1986-08-21,1,1987-10-12,1,1,1987-12-31,,115,,,,115,5,25.1,,,,,Surinamese Interior War,Surinamese Interior War,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
358,Togo,Government of Togo,82,,MTD,516,,2,,1986,1,0,3,1986-09-23,2,1986-09-23,2,1,1986-09-24,,461,,,,461,4,25.1,6.129,1.219,"(6.1294, 1.2194)",2.1,Togo,Togolese Coup Attempt,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
358,Togo,Government of Togo,82,,JNIM,6716,,2,,2022,1,0,3,1986-09-23,2,2022-07-10,2,0,,,461,,,,461,4,25.1,10.975,0.637,"(10.975, 0.637)",1,Togo,Togolese coup attempt (Sahel conflict),0,0,Divya Saikumar,,36,1,1,1,1,1,1,1,1,0,,
359,South Yemen,Government of South Yemen,124,,YSP - AFI,324,,2,,1986,2,1,3,1986-01-13,1,1986-01-13,1,1,1986-01-20,,680,,,,680,2,25.1,12.791,45.018,"(12.7906, 45.0175)",2.1,Yemen,South Yemen Civil War,0,0,Divya Saikumar,UCDP is unsure of number of deaths or death but totals in the 10 thousands,-10,1,1,1,1,1,1,1,1,1,,
360,Burkina Faso,Government of Burkina Faso,78,,Popular Front,517,,2,,1987,1,0,3,1987-10-15,1,1987-10-15,1,1,1987-10-15,,439,,,,439,4,25.1,,,,,,Burkina Faso coup d'état,0,0,Divya Saikumar,Can only find evidence of 13 deaths,-10,1,1,1,1,1,1,1,1,1,,
360,Burkina Faso,Government of Burkina Faso,78,Government of Mali,JNIM,6716,,2,,2018,1,0,4,1987-10-15,1,2018-05-22,1,0,,,439,432,,,439,4,25.1,12.370,-1.525,"(12.3703, -1.5247)",1,Burkina Faso,Burkina Faso coup d'état,0,0,Divya Saikumar,,31,1,1,1,1,1,1,1,1,0,,
361,"Chad, Libya",Government of Chad,87,,Government of Libya,111,,1,Aozou strip,1987,2,1,2,1987-08-08,1,1987-08-08,1,1,1987-09-12,,483,,620,,"483, 620",4,25.1,,,,,,Toyota War,0,0,Divya Saikumar,Nonspecfiic death count,-10,1,1,1,1,1,1,1,1,1,,
