conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version,onsetprimregion,onsetlocation,locprec,latitude,longitude,sources,coder
277,Venezuela,Government of Venezuela,18,,Military faction (navy),740,,2,,1962,1,0,3,6/3/62,2,6/3/62,2,1,12/31/62,,101,,,,101,5,24.1,Estado Carabobo,Puerto Cabello,1,10.47305584,-68.01249695,Lewis (2004),Helge Holtermann
277,Venezuela,Government of Venezuela,18,,Bandera Roja,741,,2,,1982,1,0,3,6/3/62,2,4/30/82,3,1,10/4/82,,101,,,,101,5,24.1,.,.,,-9999,-9999,,Tyler
277,Venezuela,Government of Venezuela,18,,Military faction (forces of Hugo Ch√°vez),742,,2,,1992,1,0,3,6/3/62,2,2/4/92,1,1,11/27/92,,101,,,,101,5,24.1,Distrito Federal,Caracas,6,10.5,-66.91666412,Keesing’s (1992:38759); Uppsala Conflict Database,Helge Holtermann
278,"Algeria, Morocco",Government of Algeria,109,,Government of Morocco,108,,1,Common Border,1963,1,0,2,10/8/63,1,10/8/63,1,1,11/4/63,,615,,600,,"600, 615",4,24.1,Common Border,Common Border,,32.250429,-1.422133,,Tyler
279,Guinea-Bissau,Government of Portugal,36,,PAIGC,417,,1,Guinea-Bissau,1963,1,0,1,2/28/63,3,2/28/63,3,0,,,235,,,,404,4,24.1,Guinea-Bissau,Guinea-Bissau,,11.257706,-15.24924,,Tyler
280,Malaysia,Government of Malaysia,152,,CCO,264,,1,North Borneo,1963,1,0,3,12/31/63,7,12/31/63,7,0,,,820,,,,820,3,24.1,Malaysian Borneo,Sabah (province),8,4,115.25,Keesing’s (1963:19746),Helge Holtermann
281,"Indonesia, Malaysia",Government of Indonesia,155,,Government of Malaysia,152,Government of United Kingdom,1,North Borneo,1963,1,0,2,12/8/62,1,12/31/63,5,0,,,850,,820,200,"820, 850",3,24.1,North Borneo,Sarawak ,,2.414366,113.126044,,Tyler
282,Sudan,Government of Sudan,112,,SSLM,418,,1,Southern Sudan,1963,2,1,3,12/31/63,5,12/31/63,5,0,,,625,,,,625,4,24.1,Central Equatoria,.,5,5,31.5,Rolandsen (2009),Helge Holtermann
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNL,419,,2,,1964,2,1,3,1/3/64,1,1/31/64,2,0,,,490,,,,490,4,24.1,Sud-Kivu,Uvira,2,-3.406699896,29.14579964,Keesing’s (1964:20217),Helge Holtermann
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Military Faction (Forces of Jean Schramme),420,,2,,1967,1,1,3,1/3/64,1,7/5/67,1,1,11/5/67,,490,,,,490,4,24.1,DR Congo (Zaire),DR Congo (Zaire),,-1.822173,23.985613,,Tyler
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Morocco, Government of Uganda",FLNC,421,,2,,1977,1,1,4,1/3/64,1,4/30/77,3,0,,,490,"500, 600",,,490,4,24.1,Katanga,.,3,-9,26,Clodfelter (2002:626),Helge Holtermann
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,AFDL,422,Government of Rwanda,2,,1996,2,1,4,1/3/64,1,10/19/96,1,0,,,490,,,517,490,4,24.1,Sud-Kivu,.,3,-3.41666007,29.16666031,Uppsala Conflict Database,Helge Holtermann
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,RNL,7098,,2,,2005,1,1,3,1/3/64,1,11/1/05,2,0,,,490,,,,490,4,24.1,,,,0.28682,29.18456,,Tyler
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNPSC,3043,,2,,2011,1,1,3,1/3/64,1,8/31/11,3,0,,,490,,,,490,4,24.1,,,,-4.983333,29.116667,,Tyler
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,"Kamuina Nsapu, RNL","6590, 7098",,2,,2016,1,1,3,1/3/64,1,8/8/16,1,0,,,490,,,,490,4,24.1,,,,-6.248477,22.942309,,Tyler
284,Gabon,Government of Gabon,85,,Military faction (forces loyal to L√©on M'Ba),427,Government of France,2,,1964,1,0,4,2/18/64,1,2/18/64,1,1,2/19/64,,481,,,220,481,4,24.1,Province de l'Estuaire,Libreville,1,0.383300006,9.449999809,Keesing’s (1964: 20024),Helge Holtermann
285,Mozambique,Government of Portugal,36,,Frelimo,428,,1,Mozambique,1964,1,0,1,11/19/64,1,11/19/64,1,0,,,235,,,,541,4,24.1,Mozambique,Cabo Delgado,,-12.441636,39.289353,,Tyler
286,South Yemen,Government of United Kingdom,28,,FLOSY,265,,1,Aden/South Yemen,1964,1,0,1,11/25/64,1,11/25/64,1,0,,,200,,,,680,2,24.1,South Yemen,Aden/South Yemen,,14.699071,44.655498,,Tyler
287,Burundi,Government of Burundi,93,,Military faction (forces loyal to Gervais Nyangoma),429,,2,,1965,1,0,3,10/18/65,1,10/19/65,2,1,10/19/65,,516,,,,516,4,24.1,Bujumbura,Bujumbura,1,-3.376100063,29.36000061,Keesing’s (1965:21113),Helge Holtermann
287,Burundi,Government of Burundi,93,,Palipehutu,430,,2,,1991,1,0,3,10/18/65,1,11/27/91,2,0,,,516,,,,516,4,24.1,"Bujumbura, Cibitoke, and Kayanza",.,8,-3.099999905,29.39999962,Keesing’s (1991: 38662),Helge Holtermann
287,Burundi,Government of Burundi,93,,CNDD,431,,2,,1994,1,0,3,10/18/65,1,10/18/94,3,0,,,516,,,,516,4,24.1,,,,-2.883333,29.25,,Tyler
287,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2008,1,1,3,10/18/65,1,3/1/08,2,1,11/23/08,,516,,,,516,4,24.1,Bujumbura,Gatumbi,1,-3.33,29.25,Factiva/BBC 2008-03-01,Johan Dittrich Hallberg
287,Burundi,Government of Burundi,93,,RED-TABARA,6513,,2,,2014,1,1,3,10/18/65,1,12/30/14,1,0,,,516,,,,516,4,24.1,,,,-2.8936,29.2337,,Tyler
287,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),RED-TABARA,6513,,2,,2019,1,1,4,10/18/65,1,1/20/19,1,0,,,516,490,,,516,4,24.1,,,,-3.12366,28.997599,,Tyler
288,Chad,Government of Chad,87,,Frolinat,435,,2,,1966,1,0,3,7/31/66,4,7/31/66,4,0,,,483,,,,483,4,24.1,Chad,Chad,,18.908173,19.324964,,Tyler
288,Chad,Government of Chad,87,,FAN,438,,2,,1976,1,1,3,7/31/66,4,2/18/76,1,0,,,483,,,,483,4,24.1,Northern Chad,Northern Chad,,17.093428,18.867245,,Tyler
288,Chad,Government of Chad,87,Government of France,GUNT,441,Government of Libya,2,,1986,1,1,4,7/31/66,4,12/31/86,5,0,,,483,220,,620,483,4,24.1,,,,17.576737,18.924376,,Tyler
288,Chad,Government of Chad,87,,"Islamic Legion, MOSANAT, Revolutionary Forces of 1 April","442, 443, 444",,2,,1989,1,1,3,7/31/66,4,3/3/89,2,0,,,483,,,,483,4,24.1,,,,11.219592,20.670771,,Tyler
288,Chad,Government of Chad,87,,"FARF, MDD","446, 451",,2,,1997,1,1,3,7/31/66,4,10/30/97,1,0,,,483,,,,483,4,24.1,Logone Occidental,Moundou,1,8.569999695,16.07999992,Agence France Presse; Amnesty International,Helge Holtermann
288,Chad,Government of Chad,87,,FUCD,453,,2,,2005,1,1,3,7/31/66,4,12/18/05,1,0,,,483,,,,483,4,24.1,Ouaddai,Adre,1,13.4666996,22.20000076,Uppsala Conflict Database,Helge Holtermann
288,Chad,Government of Chad,87,,CCMSR,7151,,2,,2018,1,1,3,7/31/66,4,8/11/18,1,1,9/13/18,,483,,,,483,4,24.1,,,,12.561781,19.059112,,Tyler
288,Chad,Government of Chad,87,,CCMSR,7151,,2,,2020,1,1,3,7/31/66,4,2/19/20,1,0,,,483,,,,483,4,24.1,,,,12.92507,18.752483,,Tyler
288,Chad,Government of Chad,87,,CCMSR,7151,,2,,2023,1,1,3,7/31/66,4,8/9/23,1,0,,,483,,,,483,4,24.1,,,,21.349789,15.949948,,Tyler
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1964,1,0,3,12/31/64,5,12/31/64,5,0,,,100,,,,100,5,24.1,Bogota,Bogota,,4.63693,-74.105107,,Tyler
289,Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2018,1,1,3,12/31/64,5,2/20/18,1,0,,,100,,,,100,5,24.1,,,,2.121722,-74.766141,,Tyler
290,Dominican Republic,Government of Dominican Republic,7,,Military faction (constitutionalists),747,,2,,1965,1,0,3,4/24/65,1,4/24/65,1,1,8/31/65,,42,,,,42,5,24.1,Distrito Nacional,Santo Domingo,1,18.46666718,-69.90000153,Keesing’s (1965:20813); U.S. Library of Congress (1999),Helge Holtermann
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1965,1,0,3,7/28/65,1,7/28/65,1,1,12/31/65,,850,,,,850,3,24.1,Manokwari (district in Papua region),Afari (geo-coordinates not found),3,-1.5,134,Werror (2000),Helge Holtermann
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1967,1,0,3,7/28/65,1,12/31/67,5,0,,,850,,,,850,3,24.1,West Papua,West Papua,,-1.219546,133.033406,,Tyler
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1976,2,1,3,7/28/65,1,12/31/76,5,0,,,850,,,,850,3,24.1,Irian Jaya (West Papua),.,5,-5,138,Papua web,Helge Holtermann
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1981,2,1,3,7/28/65,1,12/31/81,5,1,12/31/81,,850,,,,850,3,24.1,West Papua,West Papua,,-1.430523,133.196991,,Tyler
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1984,1,1,3,7/28/65,1,12/31/84,5,1,12/31/84,,850,,,,850,3,24.1,West Papua,West Papua,,-1.446972,132.854866,,Tyler
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2018,1,1,3,7/28/65,1,12/2/18,2,1,12/2/18,,850,,,,850,3,24.1,,,,-4.342461,138.219067,,Tyler
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2021,1,1,3,7/28/65,1,4/28/21,2,0,,,850,,,,850,3,24.1,,,,-3.923227,137.635618,,Tyler
292,Peru,Government of Peru,21,,"ELN, MIR","748, 749",,2,,1965,1,0,3,5/15/63,1,8/3/65,2,1,12/31/65,,135,,,,135,5,24.1,.,.,99,-9999,-9999,.,Helge Holtermann
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1982,1,0,3,5/15/63,1,8/22/82,2,0,,,135,,,,135,5,24.1,Ayacucho,Vilcas Huaman,2,-13.65559959,-73.95310211,Keesing’s (1983:32120),Helge Holtermann
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2007,1,1,3,5/15/63,1,11/14/07,1,0,,,135,,,,135,5,24.1,Tayacaja,.,3,-12.35,-74.75,Factiva/AP 2007-11-14,Johan Dittrich Hallberg
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of Australia, Government of New Zealand, Government of South Korea, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1965,2,1,2,12/31/65,5,12/31/65,5,0,,,817,"2, 732, 900, 920",816,731,"816, 817",3,24.1,South Vietnam,South Vietnam,,13.916208,108.371103,,Tyler
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,,Government of Thailand,147,,1,Common Border,1977,1,0,2,12/15/75,2,12/31/77,5,0,,,811,,800,,"800, 811",3,24.1,Common Border,Common Border,,11.717021,105.97824,,Tyler
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,,Government of Thailand,147,,1,Common Border,2011,1,0,2,12/15/75,2,4/28/11,2,1,5/2/11,,811,,800,,"800, 811",3,24.1,,,,14.390857,104.68059,,Tyler
295,Ghana,Government of Ghana,81,,NLC,457,,2,,1966,1,0,3,2/24/66,1,2/24/66,1,1,2/24/66,,452,,,,452,4,24.1,Greater Accra,Accra,1,5.550000191,-0.216666698,Keesing’s (1966:21273),Helge Holtermann
295,Ghana,Government of Ghana,81,,Military faction (forces of Jerry John Rawlings),458,,2,,1981,1,0,3,2/24/66,1,12/31/81,1,1,12/31/81,,452,,,,452,4,24.1,Greater Accra,Accra,1,5.550000191,-0.216666698,Keesing’s (1966:21273),Helge Holtermann
295,Ghana,Government of Ghana,81,,Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo),459,,2,,1983,1,0,3,2/24/66,1,6/19/83,1,1,6/19/83,,452,,,,452,4,24.1,,,,6.608529,-1.600144,,Tyler
296,India,Government of India,141,,MNF,267,,1,Mizoram,1966,1,0,3,9/1/66,2,9/1/66,2,0,,,750,,,,750,3,24.1,Mizoram,Lungleh,1,22.88333321,92.73332977,Keesing’s (1966:21526),Helge Holtermann
297,Nigeria,Government of Nigeria,84,,Military faction (forces of Patrick Nzeogwu),460,,2,,1966,1,0,3,1/15/66,1,1/15/66,1,1,7/29/66,,475,,,,475,4,24.1,Lagos ,.Lagos ,99,6.900818,3.350196,,Tyler
297,Nigeria,Government of Nigeria,84,,JAS,1051,,2,,2009,1,0,3,1/15/66,1,7/26/09,1,1,7/30/09,,475,,,,475,4,24.1,,,,10.313441,9.843273,,Tyler
297,Nigeria,Government of Nigeria,84,,JAS,1051,,2,,2011,1,0,3,1/15/66,1,3/1/11,1,0,,,475,,,,475,4,24.1,,,,11.84644,13.160274,,Tyler
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1966,1,0,3,8/26/66,1,12/31/66,5,0,,,560,,,,560,4,24.1,Omusati province,Ongulumbashe,1,-17.75,14.82999992,Vigne (2004); Keesing's (1967),Helge Holtermann
299,Syria,Government of Syria,118,,Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen),268,,2,,1966,1,0,3,2/23/66,1,2/23/66,1,1,2/23/66,,652,,,,652,2,24.1,Muhafazat Dimashq,Damascus,1,33.5,36.29999924,Keesing’s (1966: 21285),Helge Holtermann
299,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1979,1,0,3,2/23/66,1,6/16/79,1,0,,,652,,,,652,2,24.1,Muhafazat Halab,Aleppo,1,36.20277786,37.1586113,Keesing’s (1980: 30100),Helge Holtermann
299,Syria,Government of Syria,118,,Syrian insurgents,4456,,2,,2011,2,1,3,2/23/66,1,8/2/11,1,0,,,652,,,,652,2,24.1,,,,35.566667,36.033333,,Tyler
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1967,2,1,3,4/30/67,3,5/31/67,3,0,,,811,,,,811,3,24.1,Batdambang province,Samlot,2,12.67199993,102.7409973,"OnWar 2000, Keesing's (1967:22283)",Helge Holtermann
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KNUFNS,271,Government of Vietnam (North Vietnam),2,,1978,2,1,4,4/30/67,3,12/30/78,2,0,,,811,,,816,811,3,24.1,Cambodia-Vietnam border area,.,5,11.80000019,106.1999969,Keesing’s (1979:29613),Helge Holtermann
301,"Israel, Jordan",Government of Israel,121,,Government of Jordan,120,,1,West Bank,1967,2,1,2,6/5/67,1,6/5/67,1,1,6/10/67,,666,,663,,"663, 666",2,24.1,West Bank,West Bank,,30.880436,33.551216,,Tyler
302,"Israel, Syria",Government of Israel,121,,Government of Syria,118,,1,Golan Heights,1967,2,1,2,6/5/67,1,6/5/67,1,1,6/10/67,,666,,652,,"652, 666",2,24.1,Golan Heights,Golan Heights,,33.025934,35.752004,,Tyler
302,"Israel, Syria",Government of Israel,121,,Government of Syria,118,,1,Golan Heights,1973,2,1,2,6/5/67,1,10/6/73,1,1,10/24/73,,666,,652,,"652, 666",2,24.1,Golan Heights,Golan Heights,,33.025934,35.752004,,Tyler
303,Nigeria,Government of Nigeria,84,,Republic of Biafra,462,,1,Biafra,1967,2,1,3,7/6/67,2,7/6/67,2,0,,,475,,,,475,4,24.1,Biafra,Nsukka,2,6.866700172,7.383299828,Keesing’s (1967:22241),Helge Holtermann
303,Nigeria,Government of Nigeria,84,,IPOB,6287,,1,Biafra,2021,1,1,3,7/6/67,2,4/24/21,1,0,,,475,,,,475,4,24.1,,,,5.7569,6.94613,,Tyler
304,"China, Myanmar (Burma)",Government of China,135,,Government of Myanmar (Burma),144,,1,Common Border,1969,1,0,2,2/28/69,4,2/28/69,4,1,12/31/69,,710,,775,,"710, 775",3,24.1,Common Border,Common Border,,26.83335,97.744424,,Tyler
305,"China, Russia (Soviet Union)",Government of China,135,,Government of Russia (Soviet Union),57,,1,Ussuri river,1969,1,0,2,3/2/69,1,3/2/69,1,1,12/31/69,,710,,365,,"365, 710","1, 3",24.1,Ussuri river,Damansky Island,,46.486489,133.843736,,Tyler
306,"El Salvador, Honduras",Government of El Salvador,13,,Government of Honduras,12,,1,Common Border,1969,2,1,2,7/3/69,2,7/3/69,2,1,7/18/69,,92,,91,,"91, 92",5,24.1,Common Border,El Poy,,14.37406,-89.20961,,Tyler
307,Guinea,Government of Guinea,77,,RFDG,463,,2,,2000,1,0,3,9/1/00,1,9/17/00,1,0,,,438,,,,438,4,24.1,Macenta prefecture,Macenta,2,8.546099663,-9.469400406,Uppsala Conflict Database,Helge Holtermann
308,Philippines,Government of Philippines,154,,MIM,274,,1,Mindanao,1970,1,0,3,8/20/70,1,8/20/70,1,0,,,840,,,,840,3,24.1,Mindanao,.,5,8,125,Keesing’s (1971:24579),Helge Holtermann
308,Philippines,Government of Philippines,154,,"ASG, MNLF","275, 277",,1,Mindanao,1993,1,1,3,8/20/70,1,2/9/93,1,0,,,840,,,,840,3,24.1,Mindanao (island),.,5,8,125,Keesing’s (1993:39603; 39741),Helge Holtermann
309,Sudan,Government of Sudan,112,,Sudanese Communist Party,464,,2,,1971,1,0,3,7/22/71,1,7/22/71,1,1,7/22/71,,625,,,,625,4,24.1,Khartoum district,Khartoum,1,15.58805561,32.53416824,Keesing’s (1971: 24749),Helge Holtermann
309,Sudan,Government of Sudan,112,,National Front,465,,2,,1976,1,0,3,7/22/71,1,7/2/76,1,1,7/2/76,,625,,,,625,4,24.1,Khartoum district,Khartoum,1,15.58805561,32.53416824,Keesing’s (1976:27883).,Helge Holtermann
309,Sudan,Government of Sudan,112,,SPLM/A,466,,2,,1983,2,1,3,7/22/71,1,5/17/83,1,0,,,625,,,,625,4,24.1,Jongli district,Bor,2,6.5,32.34999847,Uppsala Conflict Database,Helge Holtermann
309,Sudan,Government of Sudan,112,,SLM/A,469,,2,,2020,1,1,3,7/22/71,1,6/1/20,1,0,,,625,,,,625,4,24.1,,,,12.992,24.131,,Tyler
310,Madagascar (Malagasy),Government of Madagascar,106,,Monima,473,,2,,1971,1,0,3,4/30/71,3,4/30/71,3,1,4/30/71,,580,,,,580,4,24.1,Tulear province,.,5,-21,45,Keesing’s (1971:24712; 24564),Helge Holtermann
311,Morocco,Government of Morocco,108,,Military faction (forces of Mohamed Madbouh),474,,2,,1971,1,0,3,7/10/71,1,7/10/71,1,1,7/11/71,,600,,,,600,4,24.1,Wilaya de Rabat-Sale,Skhirat,1,33.85361099,-7.035555363,Keesing’s (1971:24797),Helge Holtermann
312,Pakistan,Government of Pakistan,142,,Mukti Bahini,280,,1,East Pakistan,1971,2,1,3,3/26/71,1,3/26/71,1,1,12/16/71,,770,,,,770,3,24.1,East Pakistan (Bangladesh),Chittagong,2,22.36361122,91.8033371,"Boston Globe (March 27, 1971); Keesing’s (1971:24565)",Helge Holtermann
313,Sri Lanka,Government of Sri Lanka,145,,JVP,281,,2,,1971,2,1,3,4/5/71,1,4/30/71,2,1,6/9/71,,780,,,,780,3,24.1,Province of Uva,Wellawaya,2,6.733333111,81.09999847,Uppsala Conflict Database,Helge Holtermann
313,Sri Lanka,Government of Sri Lanka,145,,JVP,281,,2,,1989,1,1,3,4/5/71,1,2/13/89,1,0,,,780,,,,780,3,24.1,Sri Lanka,.,7,7,81,Keesing’s (1989: 36467),Helge Holtermann
314,Uganda,Government of Uganda,90,,Military faction (forces of Idi Amin),475,,2,,1971,1,0,3,1/25/71,1,1/29/71,2,0,,,500,,,,500,4,24.1,Kampala district,Kampala,2,0.316599995,32.58330154,ACLED (Raleigh and Hegre 2005); Keesing’s (1971:24450),Helge Holtermann
314,Uganda,Government of Uganda,90,,Military faction (forces of Charles Arube),477,,2,,1974,1,0,3,1/25/71,1,3/23/74,1,1,3/23/74,,500,,,,500,4,24.1,Kampala,Kampala,,0.315659,32.579887,,Tyler
314,Uganda,Government of Uganda,90,Government of Libya,"Fronasa, Kikosi Maalum, UNLF","476, 478, 479",Government of Tanzania,2,,1979,1,1,4,1/25/71,1,1/22/79,2,0,,,500,620,,510,500,4,24.1,,,,-1.214825,31.304211,,Tyler
314,Uganda,Government of Uganda,90,,LRA,488,,2,,1994,1,1,3,1/25/71,1,2/21/94,1,0,,,500,,,,500,4,24.1,Gulu district,Gulu,2,2.783299923,32.29999924,ACLED (Raleigh and Hegre 2005),Helge Holtermann
314,Uganda,Government of Uganda,90,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Malawi, Government of South Africa, Government of South Sudan, Government of Tanzania","ADF, LRA","488, 489",,2,,2013,1,1,4,1/25/71,1,6/24/13,1,0,,,500,"482, 490, 510, 553, 560, 626",,,500,4,24.1,,,,8.527696,23.249866,,Tyler
315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1971,1,0,3,8/11/70,1,8/31/71,3,0,,,200,,,,200,1,24.1,Northern Ireland,Belfast,1,54.59999847,-5.933333397,Taylor (1997:89-91,Helge Holtermann
315,United Kingdom,Government of United Kingdom,28,,RIRA,283,,1,Northern Ireland,1998,1,1,3,8/11/70,1,8/15/98,1,1,8/15/98,,200,,,,200,1,24.1,Northern Ireland,Omagh,1,54.59999847,-7.300000191,Uppsala Conflict Database,Helge Holtermann
316,El Salvador,Government of El Salvador,13,,Military faction (forces of Benjamin Mejia),752,,2,,1972,1,0,3,3/25/72,1,3/25/72,1,1,3/25/72,,92,,,,92,5,24.1,San Salvador,San Salvador,1,13.70860004,-89.20310211,Keesing’s (1972:25236),Helge Holtermann
316,El Salvador,Government of El Salvador,13,,"ERP, FPL","753, 754",,2,,1979,1,0,3,3/25/72,1,9/14/79,1,0,,,92,,,,92,5,24.1,San Salvador,San Salvador,1,13.70860004,-89.20310211,Keesing’s (1979:29763),Helge Holtermann
317,Oman,Government of Oman,129,Government of United Kingdom,PFLO,284,,2,,1969,1,0,4,10/31/68,3,12/31/69,5,0,,,698,200,,,698,2,24.1,Oman,Rakhyut,,16.74875,53.421704,,Tyler
318,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,ZAPU,492,,2,,1967,1,0,3,4/29/66,1,9/5/67,1,0,,,552,,,,552,4,24.1,Sinoia ,Sinoia ,,-17.398443,30.198016,,Tyler
318,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,"ZANU, ZAPU","492, 493",,2,,1973,1,0,3,4/29/66,1,4/4/73,1,0,,,552,,,,552,4,24.1,Sinoia ,Sinoia ,,-17.398443,30.198016,,Tyler
319,Uruguay,Government of Uruguay,27,,MLN/Tupamaros,756,,2,,1972,1,0,3,4/13/70,1,4/30/72,3,1,12/31/72,,165,,,,165,5,24.1,Montevideo,Montevideo,1,-34.85800171,-56.17100143,Concomsur (15.04.2006),Helge Holtermann
320,"South Yemen, Yemen (North Yemen)",Government of South Yemen,124,,Government of Yemen (North Yemen),123,,3,Common border,1972,1,0,2,2/21/72,1,2/21/72,1,1,10/19/72,,680,,678,,"678, 680",2,24.1,Common border,Common border,,16.125878,47.441995,,Tyler
320,"South Yemen, Yemen (North Yemen)",Government of South Yemen,124,,Government of Yemen (North Yemen),123,,3,Common border,1979,1,0,2,2/21/72,1,3/30/79,4,1,3/30/79,,680,,678,,"678, 680",2,24.1,,,,14.64,45.210093,,Tyler
321,Chile,Government of Chile,25,,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",757,,2,,1973,1,0,3,9/11/73,1,9/11/73,1,1,9/11/73,,155,,,,155,5,24.1,Region Metropolitana de Santiago,Santiago,6,-33.45000076,-70.66670227,Keesing's (1973:26150-26151),Helge Holtermann
322,Bangladesh,Government of Bangladesh,143,,PCJSS,285,,1,Chittagong Hill Tracts,1975,1,0,3,2/28/75,5,2/28/75,5,0,,,771,,,,771,3,24.1,Chittagong Hill Tracts,Chittagong Hill Tracts,,22.502443,92.226044,,Tyler
323,"Cyprus, Turkey",Government of Cyprus,53,,Government of Turkey,115,,1,Northern Cyprus,1974,2,1,2,6/20/74,2,6/20/74,2,1,8/16/74,,352,,640,,"352, 640","1, 2",24.1,Northern Cyprus,Northern Cyprus,,35.124927,33.431198,,Tyler
324,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,1974,1,0,2,4/11/72,1,2/10/74,1,1,12/31/74,,630,,645,,"630, 645",2,24.1,Shatt_al-Arab,Shatt_al-Arab,,30.459475,48.024002,,Tyler
324,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,1980,2,1,2,4/11/72,1,9/23/80,1,0,,,630,,645,,"630, 645",2,24.1,,,,30.932339,48.099931,,Tyler
325,Pakistan,Government of Pakistan,142,,BLF,1166,,1,Balochistan,1974,2,1,3,5/18/73,1,12/31/74,5,0,,,770,,,,770,3,24.1,Baluchistan,.,5,28,66,Keesing’s (1974:26564; 1975:27016),Helge Holtermann
325,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,2004,1,1,3,5/18/73,1,8/1/04,1,1,12/25/04,,770,,,,770,3,24.1,Baluchistan,Khuzdar district,2,27.16699982,66.33300018,Uppsala Conflict Database; Keesing’s (2004: 46156),Helge Holtermann
325,Pakistan,Government of Pakistan,142,,"Baloch Ittehad, BLA","287, 288",,1,Balochistan,2006,1,1,3,5/18/73,1,3/26/06,1,0,,,770,,,,770,3,24.1,,,,28.478488,65.643553,,Tyler
325,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,2011,1,1,3,5/18/73,1,7/5/11,1,0,,,770,,,,770,3,24.1,,,,26.116667,62.066667,,Tyler
325,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,Balochistan,2019,1,1,3,5/18/73,1,5/11/19,1,0,,,770,,,,770,3,24.1,,,,25.121389,62.325278,,Tyler
326,Eritrea,Government of Eritrea,98,,EIJM - AS,495,,2,,1997,1,0,3,12/16/93,1,6/30/97,5,1,6/30/97,,531,,,,531,4,24.1,Eritrea-Sudan border area,.,5,15.10000038,36.70000076,Uppsala Conflict Database,Helge Holtermann
326,Eritrea,Government of Eritrea,98,,EIJM - AS,495,,2,,1999,1,0,3,12/16/93,1,4/4/99,3,1,11/29/99,,531,,,,531,4,24.1,,,,15.052312,39.861353,,Tyler
326,Eritrea,Government of Eritrea,98,,EIJM - AS,495,,2,,2003,1,0,3,12/16/93,1,7/17/03,1,1,8/9/03,,531,,,,531,4,24.1,Eritrea-Sudan border area,.,5,15.10000038,36.70000076,Uppsala Conflict Database,Helge Holtermann
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567","Government of DR Congo (Zaire), Government of South Africa",2,,1975,2,1,4,11/11/75,1,11/11/75,1,0,,,540,40,,"490, 560",540,4,24.1,Angola (centre of Angola coded),.,7,-12.5,18.5,Uppsala Conflict Database,Helge Holtermann
327,Angola,Government of Angola,99,,UNITA,567,,2,,1998,2,1,3,11/11/75,1,5/2/98,1,0,,,540,,,,540,4,24.1,Bie,Andulo,2,-11.93330002,16.60000038,ACLED dataset (Raleigh and Hegre 2005),Helge Holtermann
